NE ID;END ID;TIPO TOP
SLSPAC01;SPSPO_0029;NÃO TOP
SLSPVL04;SPSPO_0472;NÃO TOP
SLSPBS02;SPSPO_0057;NÃO TOP
SLSPPT08;SPSPO_0345;NÃO TOP
SLSPPN01;SPSPO_0318;NÃO TOP
SLSPBE02;SPSPO_0046;NÃO TOP
SLSPVS03;SPSPO_0501;NÃO TOP
SLSPRP06;SPSPO_0361;NÃO TOP
SLSPVS04;SPSPO_0893;NÃO TOP
SLSPCB14;SPSPO_0091;NÃO TOP
SLSPBU11;SPSPO_0681;TOP
SLSPMC02;SPSPO_0277;NÃO TOP
SLSPJH02;SPSPO_0934;TOP
SLSPBE04;SPSPO_0048;NÃO TOP
SLSPJP10;SPSPO_0224;NÃO TOP
SLSPSI02;SPSPO_0689;NÃO TOP
SLSPJR02;SPSPO_0246;NÃO TOP
SLSPVR01;SPSPO_0492;NÃO TOP
SLSPJR01;SPSPO_0245;NÃO TOP
SLSPVA12;SPSPO_0447;NÃO TOP
SLSPIB09;SPSPO_0188;NÃO TOP
SLSPBU04;SPSPO_0067;NÃO TOP
SLSPMM02;SPSPO_0281;NÃO TOP
SLSPMM04;SPSPO_0282;NÃO TOP
SLSPBU03;SPSPO_0066;NÃO TOP
SLSPMM05;SPSPO_0283;NÃO TOP
SLSPBU02;SPSPO_0065;NÃO TOP
SLSPMM11;SPSPO_0289;NÃO TOP
SLSPMM12;SPSPO_0290;NÃO TOP
SLSPBU01;SPSPO_0064;NÃO TOP
SLSPMM20;SPSPO_0716;NÃO TOP
SLSPVG09;SPSPO_0694;NÃO TOP
SLSPMM22;SPSPO_0923;NÃO TOP
SLSPMR08;SPSPO_0300;NÃO TOP
SLSPVS02;SPSPO_0500;TOP
SLSPVM16;SPSPO_0664;NÃO TOP
SLSPSA01;SPSPO_0364;NÃO TOP
SLSPMM06;SPSPO_0284;NÃO TOP
SLSPMM07;SPSPO_0285;NÃO TOP
SLSPCS05;SPSPO_0152;NÃO TOP
SLSPVM10;SPSPO_0482;NÃO TOP
SLSPSG01;SPSPO_0397;TOP
SLSPSA02;SPSPO_0365;NÃO TOP
SLSPVM07;SPSPO_0479;NÃO TOP
SLSPCI06;SPSPO_1093;NÃO TOP
SLSPSD08;SPSPO_0388;NÃO TOP
SLSPRT04;SPSPO_1248;NÃO TOP
SLSPSD07;SPSPO_0387;NÃO TOP
SLSPIP01;SPSPO_0196;NÃO TOP
SLSPSD06;SPSPO_0386;NÃO TOP
SLSPSD05;SPSPO_0385;NÃO TOP
SLSPIP05;SPSPO_0198;NÃO TOP
SLSPIB05;SPSPO_0185;NÃO TOP
SLSPIP07;SPSPO_0590;NÃO TOP
SLSPRP02;SPSPO_0358;NÃO TOP
SLSPIB04;SPSPO_0184;NÃO TOP
SLSPRP04;SPSPO_0360;NÃO TOP
SLSPIB11;SPSPO_0727;NÃO TOP
SLSPIB13;SPSPO_0190;NÃO TOP
SLSPJS13;SPSPO_0878;NÃO TOP
SLSPIB38;SPSPO_0546;NÃO TOP
SLSPVA02;SPSPO_0447; NÃO TOP
SLSPVF09;SPSPO_1116;TOP
SLSPIB10;SPSPO_0189;NÃO TOP
SLSPJR03;SPSPO_0247;NÃO TOP
SLSPBV11;SPSPO_0077;NÃO TOP
SLSPBV21;SPSPO_0749;NÃO TOP
SLSPCB12;SPSPO_0090;NÃO TOP
SLSPJS01;SPSPO_0249;NÃO TOP
SLSPAI07;SPSPO_0751;NÃO TOP
SLSPAR01;SPSPO_0040;NÃO TOP
SLSPLB05;SPSPO_0259;NÃO TOP
SLSPPN12;SPSPO_0328;NÃO TOP
SLSPRT07;SPSPO_1143;NÃO TOP
SLSPSM31;SPSPO_0904;NÃO TOP
SLSPVM17;SPSPO_0484;NÃO TOP
SLSPPN11;SPSPO_0726;NÃO TOP
SLSPIB25;SPSPO_2871;NÃO TOP
SLSPVS06;SPSPO_0503;NÃO TOP
SLSPCB11;SPSPO_0089;NÃO TOP
SLSPCB01;SPSPO_0082;NÃO TOP
SLSPCB06;SPSPO_0086;NÃO TOP
SP2832;SPSPO_1131; NÃO TOP
SP3407;SPSPO_0998; NÃO TOP
SP1829;SPSPO_0890; NÃO TOP
SP1830;SPSPO_2768; NÃO TOP
SAVR02;SPSNE_0043;NÃO TOP
SLSPIA02;SPSPO_0179;NÃO TOP
SLSPIA05;SPSPO_0870;NÃO TOP
SLSPIA09;SPSPO_1103;NÃO TOP
SLSPAR02;SPSPO_0041;NÃO TOP
SLSPAR03;SPSPO_0042;NÃO TOP
SP2510;SPSPO_1124; NÃO TOP
SP2432;SPSPO_0926; NÃO TOP
SP1529;SPSPO_1635; NÃO TOP
SP2435;SPSPO_1119; NÃO TOP
SP3708;SPSPO_1101; NÃO TOP
SP6412;SPJAI_0051; NÃO TOP
JCCA03;SPJCI_0022;NÃO TOP
SP2931;SPSPO_1241; NÃO TOP
SP1501;SPSPO_1640; NÃO TOP
SP3128;SPSPO_1112; NÃO TOP
SPCL11;SPSPO_1250; NÃO TOP
SJBE03;SPSJC_0123; NÃO TOP
RTCR03;SPRPO_0094;NÃO TOP
FVPD03;SPFAV_0005;NÃO TOP
SPGR07;SPSPO_0984; NÃO TOP
SACT03;SPSNE_0049;NÃO TOP
ECCT02;SPEGCO0003;NÃO TOP
TRCT02;SPITR_0002; NÃO TOP
DGCT02;SPDGS_0003;NÃO TOP
CLVT01;SPCMX_0004;NÃO TOP
RXCT03;SPROA_0003;NÃO TOP
NDSNE1;0; NÃO TOP
SLSPLP05;SPSPO_0270;NÃO TOP
SLSPLP09;SPSPO_0274;NÃO TOP
SLSPVL01;SPSPO_0470;NÃO TOP
SLSPSD02;SPSPO_0678;NÃO TOP
SLSPPN13;SPSPO_0329;NÃO TOP
SLSPPN22;SPSPO_0784;NÃO TOP
SLSPMM08;SPSPO_0286;NÃO TOP
SLSPLP06;SPSPO_0271;NÃO TOP
SLSPCG08;SPSPO_0722;NÃO TOP
SLSPVP01;SPSPO_0487;NÃO TOP
SLSPVP06;SPSPO_0914;NÃO TOP
SLSPFO02;SPSPO_0169;NÃO TOP
SLSPLP08;SPSPO_0273;NÃO TOP
SLSPSD01;SPSPO_0383;NÃO TOP
SLSPPN10;SPSPO_0327;NÃO TOP
SLSPCS06;SPSPO_0153;NÃO TOP
SLSPVM06;SPSPO_0478;NÃO TOP
SLSPVM08;SPSPO_0480;NÃO TOP
SLSPIA01;SPSPO_0178;NÃO TOP
SLSPSL01;SPSPO_0402;NÃO TOP
SLSPPT03;SPSPO_0341;NÃO TOP
SLSPPT04;SPSPO_0342;NÃO TOP
SLSPAI01;SPSPO_0033;NÃO TOP
SLSPLP01;SPSPO_0268;NÃO TOP
SLSPTT02;SPSPO_0441;NÃO TOP
SLSPVF04;SPSPO_0461;NÃO TOP
SLSPVF05;SPSPO_0462;NÃO TOP
SLSPSL05;SPSPO_0406;NÃO TOP
SLSPMR17;SPSPO_0684;NÃO TOP
SLSPIB18;SPSPO_0693;NÃO TOP
SLSPCS04;SPSPO_0151;NÃO TOP
SLSPVL03;SPSPO_0471;NÃO TOP
SLSPVM02;SPSPO_0474;NÃO TOP
SLSPIB07;SPSPO_0186;NÃO TOP
SLSPIB12;SPSPO_0738;NÃO TOP
SLSPBV02;SPSPO_0070;NÃO TOP
SLSPVF03;SPSPO_0460;NÃO TOP
SLSPSL06;SPSPO_0527;NÃO TOP
SLSPMR06;SPSPO_0298;NÃO TOP
SLSPMR07;SPSPO_0299;NÃO TOP
SLSPVM09;SPSPO_0481;NÃO TOP
SLSPVM25;SPSPO_0537;NÃO TOP
SLSPSC11;SPSPO_0525;NÃO TOP
SLSPSC14;SPSPO_0955;NÃO TOP
SLSPIA03;SPSPO_0180;TOP
SLSPIB08;SPSPO_0187;NÃO TOP
SLSPIB19;SPSPO_0192;NÃO TOP
SLSPIA04;SPSPO_0181;NÃO TOP
SLSPIA08;SPSPO_1101;NÃO TOP
SLSPJR06;SPSPO_1140;NÃO TOP
SP3809;SPSPO_1070; NÃO TOP
SP3810;SPSPO_1089; NÃO TOP
SP4530;SPSPO_1085; NÃO TOP
KSJC02;SPSJC_0072; NÃO TOP
SLSPTT04;SPSPO_0443;NÃO TOP
SLSPMR10;SPSPO_0301;NÃO TOP
SLSPCS12;SPSPO_1131;NÃO TOP
SLSPSD10;SPSPO_0390;NÃO TOP
SLSPSM33;SPSPO_0958;NÃO TOP
SLSPVP04;SPSPO_0490;NÃO TOP
SLSPRE20;SPSPO_0910;NÃO TOP
SLSPSI01;SPSPO_0401;NÃO TOP
SLSPJP01;SPSPO_0216;NÃO TOP
SLSPJP02;SPSPO_0217;NÃO TOP
SLSPJP03;SPSPO_0218;NÃO TOP
SLSPJP19;SPSPO_0230;NÃO TOP
SLSPCD11;SPSPO_0931;NÃO TOP
SLSPPT02;SPSPO_0340;NÃO TOP
SLSPAR04;SPSPO_0043;NÃO TOP
SLSPJQ13;SPSPO_0244;TOP
SLSPLP21;SPSPO_0723;NÃO TOP
SLSPVC03;SPSPO_0455;NÃO TOP
SLSPVF08;SPSPO_1106;NÃO TOP
SLSPVP02;SPSPO_0488;NÃO TOP
SP3844;SPSPO_1092; NÃO TOP
SP3522;SPSPO_1621; NÃO TOP
SLSPLP20;SPSPO_0729;NÃO TOP
SLSPJS10;SPSPO_0518;NÃO TOP
SLSPSD09;SPSPO_0389;NÃO TOP
SLSPPI02;SPSPO_0316;NÃO TOP
SLSPMR21;SPSPO_0901;NÃO TOP
SLSPRE04;SPSPO_0354;NÃO TOP
SLSPCD07;SPSPO_0100;NÃO TOP
SLSPRE08;SPSPO_0357;NÃO TOP
SLSPSA10;SPSPO_0956;NÃO TOP
SLSPVR09;SPSPO_1054;NÃO TOP
SLSPPN08;SPSPO_0325;NÃO TOP
SLSPTT10;SPSPO_0539;NÃO TOP
SLSPVS01;SPSPO_0499;NÃO TOP
SP2131;SPSPO_1250; NÃO TOP
BRCT02;SPBRU_0057;NÃO TOP
KZCT02;SPSZS_0002;NÃO TOP
SJSM02;SPSJC_0126; NÃO TOP
SJEM02;SPSJC_0121; NÃO TOP
SLSPIG01;SPSPO_0195;TOP
SLSPPC01;SPSPO_0306;NÃO TOP
SLSPTT09;SPSPO_0536;NÃO TOP
SLSPFO06;SPSPO_1017;NÃO TOP
SLSPCE01;SPSPO_0102;NÃO TOP
SLSPCE04;SPSPO_0103;NÃO TOP
SLSPIG02;SPSPO_0993;TOP
SLSPSR05;SPSPO_0987;NÃO TOP
SLSPSU04;SPSPO_0430;NÃO TOP
SLSPCB07;SPSPO_0087;NÃO TOP
SLSPPN07;SPSPO_0324;NÃO TOP
SLSPBV20;SPSPO_0737;NÃO TOP
SLSPCG10;SPSPO_1124;NÃO TOP
SLSPSC04;SPSPO_0377;NÃO TOP
SLSPVP09;SPSPO_1113;NÃO TOP
SLSPIT04;SPSPO_0202;NÃO TOP
SLSPRE06;SPSPO_0356;NÃO TOP
SLSPMR16;SPSPO_0602;NÃO TOP
SLSPCB15;SPSPO_0092;NÃO TOP
SLSPVM27;SPSPO_0686;NÃO TOP
SLSPBF13;SPSPO_0889;NÃO TOP
SLSPRE21;SPSPO_1043;NÃO TOP
SLSPSC06;SPSPO_0379;NÃO TOP
SP2325;SPSPO_0984; NÃO TOP
SP2128;SPSPO_1238; NÃO TOP
SP3764;SPSPO_1100; NÃO TOP
IDTY01;SPIDU_0012;TOP
CPJB02;SPCAS_0179;NÃO TOP
OSVR02;SPOCO_0042;NÃO TOP
SP4326;SPSPO_1017; NÃO TOP
FVPD02;SPPOA_0008;NÃO TOP
MAMM02;SPMAU_0021;NÃO TOP
MASM03;SPMAU_0020;NÃO TOP
OSJO02;SPOCO_0039;NÃO TOP
PAVR02;SPPOA_0003;NÃO TOP
SLSPRE11;SPSPO_0534;NÃO TOP
COVJ02;SPCOA_0022;NÃO TOP
MAMM03;SPMAU_0022;NÃO TOP
SLSPSG06;SPSPO_0400;TOP
SJBE02;SPSJC_0122; NÃO TOP
SLSPJP43;SPSPO_0688;NÃO TOP
SLSPBU12;SPSPO_0736;NÃO TOP
SPBL10;SPSPO_1218; NÃO TOP
OSVQ03;SPOCO_0041;NÃO TOP
OSJE02;SPOCO_0040;NÃO TOP
AQCT03;SPARQ_0023;NÃO TOP
SLSPMR23;SPSPO_0755;NÃO TOP
SPJN11;SPSPO_2772; NÃO TOP
SP3527;SPSPO_1243; NÃO TOP
SPCR09;SPSPO_1239; NÃO TOP
TSPP03;SPTBS_0009; NÃO TOP
SP5028;SPOCO_0041; NÃO TOP
SPJQ18;SPSPO_0976; NÃO TOP
VSPO08;0; NÃO TOP
BAPC02;SPBRE_0049;NÃO TOP
POVM02;SPPNI_0002;NÃO TOP
TICT02;SPIYG_0005; NÃO TOP
SPTT13;SPSPO_1068; NÃO TOP
SP3509;SPSPO_1623; NÃO TOP
SPJS22;SPSPO_2774; NÃO TOP
BGCT02;SPBGU_0005;NÃO TOP
SPVM32;SPSPO_1215; NÃO TOP
CRVS03;SPCIV_0014;NÃO TOP
SP4410;SPSPO_1218; NÃO TOP
SPSU04;SPSPO_0430; NÃO TOP
SP5019;SPOCO_0039; NÃO TOP
SP7062;SPGRS_0075; NÃO TOP
SP7058;SPGRS_0058; NÃO TOP
DDVM02;SPDDA_0020;NÃO TOP
SP7059;SPGRS_0078; NÃO TOP
SP8320;SPDDA_0022; NÃO TOP
SP5029;SPOCO_0042; NÃO TOP
PPCT03;SPPPE_0035;NÃO TOP
BAAI04;SPBRE_0051;TOP
IQBV02;SPIAQ_0012;NÃO TOP
IQRM02;SPIAQ_0010;NÃO TOP
SP2232;SPSPO_2774; NÃO TOP
SSNE04;0; NÃO TOP
SP7060;SPGRS_0079; NÃO TOP
SP5018;SPOCO_0040; NÃO TOP
SLSPCO07;SPSPO_0667;NÃO TOP
SP5514;SPCOA_0022; NÃO TOP
SLSPJP11;SPSPO_0225;NÃO TOP
SLSPPN06;SPSPO_0323;NÃO TOP
SPIA13;SPSPO_2771; NÃO TOP
SPJS20;SPSPO_2773; NÃO TOP
ITSL02;SPITU_0023;NÃO TOP
SP2032;SPSPO_1215; NÃO TOP
SP2149;SPSPO_1239; NÃO TOP
SP5427;SPTBS_0009; NÃO TOP
GRS-ROD01-HWW01;0; NÃO TOP
IGA-ACU01-THWW01;0; NÃO TOP
AIA-ROD01-HWW02;0; NÃO TOP
IGA-MAO01-THWW01;0; NÃO TOP
CAJT_IPS_ILA01;0; NÃO TOP
CAS_MVZ_DTM_01;0; NÃO TOP
CAS-MVZ01-HWW01;0; NÃO TOP
BRE-TAM01-THWW02;0; NÃO TOP
MWE-SP-AAAN01-N1;SPAAS_0001; NÃO TOP
CAJT_ROD01-HWW01;0; NÃO TOP
CAS_MVZ_HWS_01;0; NÃO TOP
PABX AUDAC CAS;0; NÃO TOP
PABX BARIRI/BORACÉIA;0; NÃO TOP
PABX BNS SPO;0; NÃO TOP
PABX DIVICALL;0; NÃO TOP
PABX ECI SPO;0; NÃO TOP
PABX FETRANSPOR RJO;0; NÃO TOP
OCO.OS.1;0; NÃO TOP
PABX ABB OCO;0; NÃO TOP
PABX ANC SPO;0; NÃO TOP
PABX AUDAC SPO;0; NÃO TOP
PABX B2W SPO;0; NÃO TOP
PABX BOMBAY SCN;0; NÃO TOP
PABX CERTEGY ITU;0; NÃO TOP
NOVA QUEST;0; NÃO TOP
MDOSPOANU001;0; NÃO TOP
MDOSPOFNL2001;0; NÃO TOP
MDOSPOPSO004;0; NÃO TOP
CAS_MVZ_ADM1601;0; NÃO TOP
CAS_MVZ_HWP_01;0; NÃO TOP
CAS_MVZ_HWW_01;0; NÃO TOP
COA-CGC01-HWW02;0; NÃO TOP
PABX EPICON SPO;0; NÃO TOP
PABX FOT SPO;0; NÃO TOP
PABX FRIGELAR SPO;0; NÃO TOP
PABX LOCUS SPO;0; NÃO TOP
PABX MAJOR CARLOS DEL PRE;0; NÃO TOP
PABX MERRIL LYNCH;0; NÃO TOP
SPO_LAP_DTM_01;0; NÃO TOP
SPO-LAP-THWW09;0; NÃO TOP
PABX H3R;0; NÃO TOP
PABX KAC SPO;0; NÃO TOP
PABX LENOVO SPO;0; NÃO TOP
AGR-8660-SPO-01;0; NÃO TOP
SPO-TBS-01;0; NÃO TOP
MDOSPOTEL001;0; NÃO TOP
MDORPOABO002;0; NÃO TOP
SPO_LAP_HWP_01;0; NÃO TOP
SPO-CVO01-THWW04;0; NÃO TOP
TTE-ROD01-HWW01;0; NÃO TOP
SPO_LAP01_HWS04;0; NÃO TOP
PABX MOBITEL SPO;0; NÃO TOP
PABX NEL SPO2;0; NÃO TOP
PABX OPUS SPO;0; NÃO TOP
PABX RENATO UMGSPO102;0; NÃO TOP
PABX SAS SPO;0; NÃO TOP
PABX SITEL DO BRASIL SPO;0; NÃO TOP
MDOSPORBO004;0; NÃO TOP
MDOSPOATA002;0; NÃO TOP
COA-COT01-THWW02;0; NÃO TOP
SNE-AGO01-HWW02;0; NÃO TOP
SPO-LAP01-HWW01;0; NÃO TOP
PABX MSH SPO;0; NÃO TOP
PABX NATURA SPO;0; NÃO TOP
PABX OMNION;0; NÃO TOP
PABX PRJ SPO;0; NÃO TOP
PABX R PUBLICIDADE;0; NÃO TOP
PABX REDE MUNDIAL SPO;0; NÃO TOP
PABX SANTANDER SPO;0; NÃO TOP
PABX SFT BRE;0; NÃO TOP
PABX TELEFUTURA MCZ;0; NÃO TOP
PABX TIVIT SPO;0; NÃO TOP
PABX TRW SPO;0; NÃO TOP
PABX_FORMOSA;0; NÃO TOP
PABX_LRA;0; NÃO TOP
PABX_RENAC_CAS;0; NÃO TOP
PABX_SONDA_SPO;0; NÃO TOP
PABX_SPO_BRIGADEIRO_TOBIA;0; NÃO TOP
MDOOCOHFD002;0; NÃO TOP
MDOSPOAT1001;0; NÃO TOP
MDOSPOMBL002;0; NÃO TOP
MDOSPOMBL003;0; NÃO TOP
MDOSPOGDX001;0; NÃO TOP
PABX TIVIT BBA;0; NÃO TOP
PABX TNL CONTAX SPO;0; NÃO TOP
PABX TOTVS SPO;0; NÃO TOP
PABX_B2  BR BUSINESS_SPO;0; NÃO TOP
PABX_EDITORA_THE_CLIENT;0; NÃO TOP
PABX_SPO_TABATINGUERA;0; NÃO TOP
PABX_XERYUS_SPO2;0; NÃO TOP
PGE.VC.TR1;SPPGE_0017; NÃO TOP
SÃO PAULO;0; NÃO TOP
MDOSPOASP001;0; NÃO TOP
MDOSPOSTC001;0; NÃO TOP
MDOJADB2W001;0; NÃO TOP
PBX_MICROSFT;0; NÃO TOP
SJCHMALT1;0; NÃO TOP
SOSECAL;0; NÃO TOP
SPO SER;0; NÃO TOP
SPO.AT.2;0; NÃO TOP
SPO.DV.1;0; NÃO TOP
SPO.JB.LTR1;SPSPO_0754; NÃO TOP
SPO.JG.1;SPSPO_1205; NÃO TOP
SPO.PA.2;SPSPO_1207; NÃO TOP
SPO.RB.1;0; NÃO TOP
MDOSPOATO2001;0; NÃO TOP
MDOOCOMLK002;0; NÃO TOP
MDOSPOATO3001;0; NÃO TOP
MDOSPOIRD2001;0; NÃO TOP
MDOOCORTV001;0; NÃO TOP
MDOSPOVGT001;0; NÃO TOP
SGS DO BRASIL;0; NÃO TOP
SJV.CS.1;SPSJV_0005; NÃO TOP
SOC CR 1;0; NÃO TOP
SPO 1 TR;0; NÃO TOP
SPO.AC.1;0; NÃO TOP
SPO.BR.1;SPSPO_1201; NÃO TOP
SPO.GP.1;0; NÃO TOP
SPO.LP.1;0; NÃO TOP
SPO.PD.2;0; NÃO TOP
SPO.SI.1;SPSPO_1208; NÃO TOP
SPO.VM.2;0; NÃO TOP
SPOABAEM2;0; NÃO TOP
SPOANILT1;0; NÃO TOP
SPOBCSBL1;0; NÃO TOP
SPOCONLT1;0; NÃO TOP
SPOEMBLT1;0; NÃO TOP
SPO.TR.D;0; NÃO TOP
SPO.VG.1;0; NÃO TOP
SPO1/LOOP;0; NÃO TOP
SPOAMELT1;0; NÃO TOP
SPOBCALT1;0; NÃO TOP
SPOBTALT2;0; NÃO TOP
SPOCDMLT1;0; NÃO TOP
SPOCZNEC1;0; NÃO TOP
SPOFRAAE1;0; NÃO TOP
SPOGGRLT1;0; NÃO TOP
SPOHTOLT2;0; NÃO TOP
SPOIPGLT2;0; NÃO TOP
SPOJAPBC1;0; NÃO TOP
SPOJFELTA;0; NÃO TOP
SPOLAPSCP4;0; NÃO TOP
SPOLAPSCP5;0; NÃO TOP
SPOLOPIN02;0; NÃO TOP
SPOMINLT1;0; NÃO TOP
SPONVADD1;0; NÃO TOP
SPOPMOIS2;0; NÃO TOP
SPORBANX1;0; NÃO TOP
SPOSERSE1;0; NÃO TOP
SPOSIFLT1;0; NÃO TOP
SPOVMSLT1;0; NÃO TOP
SRRVSOLT1;0; NÃO TOP
STS.WL.2;SPSTS_0044; NÃO TOP
MDOSPOUEP001;0; NÃO TOP
MDOSPOBVR001;0; NÃO TOP
MDOSPOPIA001;0; NÃO TOP
JQB-ROD01-HWW01;0; NÃO TOP
IVA-EBT01-THWW01;0; NÃO TOP
JUQ-ROD01-HWW01;0; NÃO TOP
LRN-FER01-HWW01;0; NÃO TOP
LNA-ROD01-HWW02;0; NÃO TOP
SNE-AGO01-THWW07;0; NÃO TOP
SPO_GDX_ILA01;0; NÃO TOP
SPO_LAP_WDM03;0; NÃO TOP
SPO-CVO01-HWW01;0; NÃO TOP
SPO-LAP01-HWW07;0; NÃO TOP
CAS_MVZ_ENL_01;0; NÃO TOP
COA-GCG01-HWW01;0; NÃO TOP
JQB_IPS_ILA01;0; NÃO TOP
JUQ_IPS_ILA01;0; NÃO TOP
PAG-ERS01-HWW01;0; NÃO TOP
PHZ-EBT01-THWW01;0; NÃO TOP
SOC-EBT01-THWW01;0; NÃO TOP
SPO_LAP_ADM1614;0; NÃO TOP
SPO-GJA01-THWW02;0; NÃO TOP
SPO_LAP_ENL_01;0; NÃO TOP
SPO-LAP01-HWW05;0; NÃO TOP
SJC-MET01-HWW01;SPSJC_0108; NÃO TOP
SPO-GGI01-THWW02;0; NÃO TOP
SPO-SUL01-THWW02;0; NÃO TOP
SQB-CTB01-HWW01;0; NÃO TOP
T100DCT-4GT2L;0; NÃO TOP
RPO-ERS01-HWW02;0; NÃO TOP
SJC-ROD01-HWW01;0; NÃO TOP
SNE-AGO01-HWW01;0; NÃO TOP
SNE-AGO01-HWW03;0; NÃO TOP
SPO-COM01-THWW02;0; NÃO TOP
SPO-PEN01-THWW02;0; NÃO TOP
SPO-VMA01-THWW02;0; NÃO TOP
ACCOR;0; NÃO TOP
ARC.XN.2;SPARC_0012; NÃO TOP
ARQECLEC1;0; NÃO TOP
BANDEIRANTE QUIMICA;0; NÃO TOP
BGP.SC.1;SPBGP_0009; NÃO TOP
STSSFOEC1;0; NÃO TOP
STSWLSLT2;0; NÃO TOP
MDOSPOMSC001;0; NÃO TOP
MDOSPOPBS001;0; NÃO TOP
MDOSPOLFG001;0; NÃO TOP
MDOSJCEBR1001;0; NÃO TOP
ATENTO_SPO;0; NÃO TOP
BRU.RE.1;SPBRU_0024; NÃO TOP
CAS.01;0; NÃO TOP
BLASTERPHONE_SPO;0; NÃO TOP
BRE.AL.TR1;SPBRE_0022; NÃO TOP
BRUALELT1;0; NÃO TOP
CAS.CE.TR1;0; NÃO TOP
CASAS BAHIA;0; NÃO TOP
CASJBDES4;0; NÃO TOP
CASMRNEM1;0; NÃO TOP
VÉRITAS;0; NÃO TOP
VOTORANTIM;0; NÃO TOP
VSC1SU;0; NÃO TOP
W & DIO SPO;0; NÃO TOP
SP_ESPMADEP2;0; NÃO TOP
SP_LDVMCIPG1;0; NÃO TOP
SP_MTPTGBTO1;0; NÃO TOP
SP_NYCAVEIBA;0; NÃO TOP
SP_OSASRIKDA;0; NÃO TOP
SP_SPFTW3SP1;0; NÃO TOP
SP_STKUR2TT1;0; NÃO TOP
SP_TKOSACKD1;0; NÃO TOP
SP_NLDRTMKP2;0; NÃO TOP
CASDSSLT2;0; NÃO TOP
CASMROLT3;0; NÃO TOP
DDA.VD.2;0; NÃO TOP
EDITORA GLOBO;0; NÃO TOP
GAFISA SPO;0; NÃO TOP
GATEWAY VOZ TUTOPIA SPO;0; NÃO TOP
GLOBO.COM;0; NÃO TOP
CAS.OV.1;0; NÃO TOP
CVX TECBAN;0; NÃO TOP
DTRTDM1;0; NÃO TOP
FAV.FV.1;0; NÃO TOP
GLOBECALL;0; NÃO TOP
GTAMFOLT1;0; NÃO TOP
ITAIM SPO;0; NÃO TOP
MDOSPOCNU014;0; NÃO TOP
MDOSPOCNU018;0; NÃO TOP
MDOSPOCNU019;0; NÃO TOP
MDOSPOCNU023;0; NÃO TOP
MDOSPOCNU027;0; NÃO TOP
GRS.CC.1;0; NÃO TOP
INTELIG RECIFE;0; NÃO TOP
MGW FAC-B;0; NÃO TOP
MGC SOCA;0; NÃO TOP
MGSTS01;0; NÃO TOP
MGW301CAS;SPCAS_0092; NÃO TOP
MSCSI2;SPRPO_0039; NÃO TOP
MSSSI3;0; NÃO TOP
MDOSPOLAP013;0; NÃO TOP
MDOSPOLAP018;0; NÃO TOP
MDOSPOLAP022;0; NÃO TOP
MDOSPOLAP023;0; NÃO TOP
MDOSPOLAP024;0; NÃO TOP
MDOSPOLAP027;0; NÃO TOP
MDOSPOLAP028;0; NÃO TOP
MDOSPOLAP030;0; NÃO TOP
MDOSPOLAP034;0; NÃO TOP
MDOSPONUS1002;0; NÃO TOP
MDOSPONUS2003;0; NÃO TOP
MDOSPOPSO001;0; NÃO TOP
NEXT DO BRASIL BRE;0; NÃO TOP
SP_ABNPITPA9;0; NÃO TOP
SP_FTWFT8SPA;0; NÃO TOP
SP_MLOVACIT1;0; NÃO TOP
SP_OSASRIKD1;0; NÃO TOP
SP_PITPBSABA;0; NÃO TOP
SP_STKUR1TT1;0; NÃO TOP
SP_STKUX2TT1;0; NÃO TOP
SP_TKOSACKDA;0; NÃO TOP
DSWSPO102;0; NÃO TOP
DSWSPO103;0; NÃO TOP
DARSPO107;SPSPO_0672; NÃO TOP
DARSPO102;SPSPO_0672; NÃO TOP
DARSPO104;SPSPO_0672; NÃO TOP
DXRCAS101;0; NÃO TOP
RTPESPO0403;0; NÃO TOP
RTPECAS0101;SPCAS_0055; NÃO TOP
RTPECAS0102;SPCAS_0055; NÃO TOP
RTPESPO0302;SPSPO_0729; NÃO TOP
MDOSPOTST001;0; NÃO TOP
PABX TOLEDO PIZA ARC;0; NÃO TOP
PABX TOLEDO PIZA SPO;0; NÃO TOP
PABX TRADE SPO;0; NÃO TOP
PABX UOL SP ANGELICA;0; NÃO TOP
PABX WYSE SPO;0; NÃO TOP
PABX__SPO_CEA;0; NÃO TOP
PABX_DSLI_SPO;0; NÃO TOP
PABX_PLATIN_SPO;0; NÃO TOP
PABX_SPO_SEDE;0; NÃO TOP
RTISSPO0301;SPSPO_0729; NÃO TOP
ASWSPO201;0; NÃO TOP
NSWSPO107;0; NÃO TOP
NSWSPO102;0; NÃO TOP
NSWSPO104;0; NÃO TOP
DXSSPO101;0; NÃO TOP
DXSSPO103;0; NÃO TOP
SWNGSPO0401;0; NÃO TOP
BSWSPO104;0; NÃO TOP
RTOCSPO0301;SPSPO_0729; NÃO TOP
RTOCSNE0102;SPSNE_0020; NÃO TOP
RTPESNE0104;SPSNE_0020; NÃO TOP
RTPECAS0103;SPCAS_0055; NÃO TOP
RTICSNE0102;SPSNE_0020; NÃO TOP
SWCOCAS0102;0; NÃO TOP
SWCOSPO0303;0; NÃO TOP
MDOSPORBO001;0; NÃO TOP
MDOSPOATA001;0; NÃO TOP
ROTEADOR F-NET SPO;0; NÃO TOP
RT2D/ISC;0; NÃO TOP
SCLJULLT1;0; NÃO TOP
